chrom,start,end,name,name2,strand,Splice site,Splicing efficiency,HBV_genotype,Biological_materials,Transcript ID,coSI,Run
D3_SRR5145396,1855,1857,D3_SRR5145396.1.6,TCONS_00000012,+,acceptor,0.0863,D,PHH,SP1,$\theta_3$,SRR5145396
D3_SRR5145396,1086,1088,D3_SRR5145396.1.7,TCONS_00000015,+,acceptor,0.01132,D,PHH,SP13,$\theta_3$,SRR5145396
D3_SRR5145396,1855,1857,D3_SRR5145396.1.8,TCONS_00000002,+,acceptor,0.0863,D,PHH,SP6,$\theta_3$,SRR5145396
D3_SRR5145396,1648,1650,D3_SRR5145396.1.9,TCONS_00000013,+,acceptor,0.07943,D,PHH,SP9,$\theta_3$,SRR5145396
D3_SRR5145413,1086,1088,D3_SRR5145413.1.1,TCONS_00000009,+,acceptor,0.01705,D,PHH,SP18,$\theta_3$,SRR5145413
D3_SRR5145413,1855,1857,D3_SRR5145413.1.1,TCONS_00000009,+,acceptor,0.08776,D,PHH,SP18,$\theta_3$,SRR5145413
D3_SRR5145413,1648,1650,D3_SRR5145413.1.10,TCONS_00000004,+,acceptor,0.09345,D,PHH,pSP12,$\theta_3$,SRR5145413
D3_SRR5145413,1086,1088,D3_SRR5145413.1.2,TCONS_00000008,+,acceptor,0.01705,D,PHH,SP7,$\theta_3$,SRR5145413
D3_SRR5145413,1855,1857,D3_SRR5145413.1.2,TCONS_00000008,+,acceptor,0.08776,D,PHH,SP7,$\theta_3$,SRR5145413
D3_SRR5145413,1648,1650,D3_SRR5145413.1.3,TCONS_00000001,+,acceptor,0.09345,D,PHH,pSP9,$\theta_3$,SRR5145413
D3_SRR5145413,1855,1857,D3_SRR5145413.1.4,TCONS_00000012,+,acceptor,0.08776,D,PHH,SP1,$\theta_3$,SRR5145413
D3_SRR5145413,1086,1088,D3_SRR5145413.1.5,TCONS_00000015,+,acceptor,0.01705,D,PHH,SP13,$\theta_3$,SRR5145413
D3_SRR5145413,1855,1857,D3_SRR5145413.1.6,TCONS_00000002,+,acceptor,0.08776,D,PHH,SP6,$\theta_3$,SRR5145413
D3_SRR5145413,1648,1650,D3_SRR5145413.1.7,TCONS_00000013,+,acceptor,0.09345,D,PHH,SP9,$\theta_3$,SRR5145413
D3_SRR5145413,1648,1650,D3_SRR5145413.1.8,TCONS_00000003,+,acceptor,0.09345,D,PHH,SP11,$\theta_3$,SRR5145413
D3_SRR5145413,1855,1857,D3_SRR5145413.1.9,TCONS_00000014,+,acceptor,0.08776,D,PHH,SP14,$\theta_3$,SRR5145413
D3_SRR5145415,1086,1088,D3_SRR5145415.1.1,TCONS_00000009,+,acceptor,0.01124,D,PHH,SP18,$\theta_3$,SRR5145415
D3_SRR5145415,1855,1857,D3_SRR5145415.1.1,TCONS_00000009,+,acceptor,0.09115,D,PHH,SP18,$\theta_3$,SRR5145415
D3_SRR5145415,1648,1650,D3_SRR5145415.1.10,TCONS_00000003,+,acceptor,0.08956,D,PHH,SP11,$\theta_3$,SRR5145415
D3_SRR5145415,1855,1857,D3_SRR5145415.1.11,TCONS_00000014,+,acceptor,0.09115,D,PHH,SP14,$\theta_3$,SRR5145415
D3_SRR5145415,1648,1650,D3_SRR5145415.1.12,TCONS_00000004,+,acceptor,0.08956,D,PHH,pSP12,$\theta_3$,SRR5145415
D3_SRR5145415,1086,1088,D3_SRR5145415.1.2,TCONS_00000008,+,acceptor,0.01124,D,PHH,SP7,$\theta_3$,SRR5145415
D3_SRR5145415,1855,1857,D3_SRR5145415.1.2,TCONS_00000008,+,acceptor,0.09115,D,PHH,SP7,$\theta_3$,SRR5145415
D3_SRR5145415,1648,1650,D3_SRR5145415.1.3,TCONS_00000001,+,acceptor,0.08956,D,PHH,pSP9,$\theta_3$,SRR5145415
D3_SRR5145415,1648,1650,D3_SRR5145415.1.4,TCONS_00000047,+,acceptor,0.08956,D,PHH,pSP10,$\theta_3$,SRR5145415
D3_SRR5145415,1855,1857,D3_SRR5145415.1.6,TCONS_00000012,+,acceptor,0.09115,D,PHH,SP1,$\theta_3$,SRR5145415
D3_SRR5145415,1086,1088,D3_SRR5145415.1.7,TCONS_00000015,+,acceptor,0.01124,D,PHH,SP13,$\theta_3$,SRR5145415
D3_SRR5145415,1855,1857,D3_SRR5145415.1.8,TCONS_00000002,+,acceptor,0.09115,D,PHH,SP6,$\theta_3$,SRR5145415
D3_SRR5145415,1648,1650,D3_SRR5145415.1.9,TCONS_00000013,+,acceptor,0.08956,D,PHH,SP9,$\theta_3$,SRR5145415
D3_SRR5992871,1086,1088,D3_SRR5992871.1.1,TCONS_00000009,+,acceptor,0.01799,D,PHH,SP18,$\theta_3$,SRR5992871
D3_SRR5992871,1855,1857,D3_SRR5992871.1.1,TCONS_00000009,+,acceptor,0.05956,D,PHH,SP18,$\theta_3$,SRR5992871
D3_SRR5992871,1648,1650,D3_SRR5992871.1.10,TCONS_00000004,+,acceptor,0.05505,D,PHH,pSP12,$\theta_3$,SRR5992871
D3_SRR5992871,1086,1088,D3_SRR5992871.1.2,TCONS_00000008,+,acceptor,0.01799,D,PHH,SP7,$\theta_3$,SRR5992871
D3_SRR5992871,1855,1857,D3_SRR5992871.1.2,TCONS_00000008,+,acceptor,0.05956,D,PHH,SP7,$\theta_3$,SRR5992871
D3_SRR5992871,1648,1650,D3_SRR5992871.1.3,TCONS_00000001,+,acceptor,0.05505,D,PHH,pSP9,$\theta_3$,SRR5992871
D3_SRR5992871,1086,1088,D3_SRR5992871.1.4,TCONS_00000015,+,acceptor,0.01799,D,PHH,SP13,$\theta_3$,SRR5992871
D3_SRR5992871,1855,1857,D3_SRR5992871.1.5,TCONS_00000012,+,acceptor,0.05956,D,PHH,SP1,$\theta_3$,SRR5992871
D3_SRR5992871,1855,1857,D3_SRR5992871.1.6,TCONS_00000002,+,acceptor,0.05956,D,PHH,SP6,$\theta_3$,SRR5992871
D3_SRR5992871,1648,1650,D3_SRR5992871.1.7,TCONS_00000003,+,acceptor,0.05505,D,PHH,SP11,$\theta_3$,SRR5992871
D3_SRR5992871,1648,1650,D3_SRR5992871.1.8,TCONS_00000013,+,acceptor,0.05505,D,PHH,SP9,$\theta_3$,SRR5992871
D3_SRR5992871,1855,1857,D3_SRR5992871.1.9,TCONS_00000014,+,acceptor,0.05956,D,PHH,SP14,$\theta_3$,SRR5992871
D3_SRR5992872,1086,1088,D3_SRR5992872.1.1,TCONS_00000062,+,acceptor,0.0154,D,PHH,81196_ccs,$\theta_3$,SRR5992872
D3_SRR5992872,1648,1650,D3_SRR5992872.1.1,TCONS_00000062,+,acceptor,0.05334,D,PHH,81196_ccs,$\theta_3$,SRR5992872
D3_SRR5992872,1855,1857,D3_SRR5992872.1.10,TCONS_00000012,+,acceptor,0.05939,D,PHH,SP1,$\theta_3$,SRR5992872
D3_SRR5992872,1855,1857,D3_SRR5992872.1.11,TCONS_00000002,+,acceptor,0.05939,D,PHH,SP6,$\theta_3$,SRR5992872
D3_SRR5992872,1648,1650,D3_SRR5992872.1.12,TCONS_00000003,+,acceptor,0.05334,D,PHH,SP11,$\theta_3$,SRR5992872
D3_SRR5992872,1648,1650,D3_SRR5992872.1.13,TCONS_00000013,+,acceptor,0.05334,D,PHH,SP9,$\theta_3$,SRR5992872
D3_SRR5992872,1855,1857,D3_SRR5992872.1.14,TCONS_00000014,+,acceptor,0.05939,D,PHH,SP14,$\theta_3$,SRR5992872
D3_SRR5992872,1648,1650,D3_SRR5992872.1.15,TCONS_00000004,+,acceptor,0.05334,D,PHH,pSP12,$\theta_3$,SRR5992872
D3_SRR5992872,1086,1088,D3_SRR5992872.1.2,TCONS_00000009,+,acceptor,0.0154,D,PHH,SP18,$\theta_3$,SRR5992872
D3_SRR5992872,1855,1857,D3_SRR5992872.1.2,TCONS_00000009,+,acceptor,0.05939,D,PHH,SP18,$\theta_3$,SRR5992872
D3_SRR5992872,1086,1088,D3_SRR5992872.1.3,TCONS_00000008,+,acceptor,0.0154,D,PHH,SP7,$\theta_3$,SRR5992872
D3_SRR5992872,1855,1857,D3_SRR5992872.1.3,TCONS_00000008,+,acceptor,0.05939,D,PHH,SP7,$\theta_3$,SRR5992872
D3_SRR5992872,1648,1650,D3_SRR5992872.1.4,TCONS_00000047,+,acceptor,0.05334,D,PHH,pSP10,$\theta_3$,SRR5992872
D3_SRR5992872,1648,1650,D3_SRR5992872.1.5,TCONS_00000001,+,acceptor,0.05334,D,PHH,pSP9,$\theta_3$,SRR5992872
D3_SRR5992872,1648,1650,D3_SRR5992872.1.6,TCONS_00000066,+,acceptor,0.05334,D,PHH,27415_ccs,$\theta_3$,SRR5992872
D3_SRR5992872,1648,1650,D3_SRR5992872.1.7,TCONS_00000065,+,acceptor,0.05334,D,PHH,93050_ccs,$\theta_3$,SRR5992872
D3_SRR5992872,1648,1650,D3_SRR5992872.1.8,TCONS_00000064,+,acceptor,0.05334,D,PHH,125795_ccs,$\theta_3$,SRR5992872
D3_SRR5992872,1086,1088,D3_SRR5992872.1.9,TCONS_00000015,+,acceptor,0.0154,D,PHH,SP13,$\theta_3$,SRR5992872
D3_SRR5992873,1086,1088,D3_SRR5992873.1.1,TCONS_00000062,+,acceptor,0.01681,D,PHH,81196_ccs,$\theta_3$,SRR5992873
D3_SRR5992873,1648,1650,D3_SRR5992873.1.1,TCONS_00000062,+,acceptor,0.06134,D,PHH,81196_ccs,$\theta_3$,SRR5992873
D3_SRR5992873,1855,1857,D3_SRR5992873.1.10,TCONS_00000002,+,acceptor,0.06149,D,PHH,SP6,$\theta_3$,SRR5992873
D3_SRR5992873,1648,1650,D3_SRR5992873.1.11,TCONS_00000013,+,acceptor,0.06134,D,PHH,SP9,$\theta_3$,SRR5992873
D3_SRR5992873,1648,1650,D3_SRR5992873.1.12,TCONS_00000003,+,acceptor,0.06134,D,PHH,SP11,$\theta_3$,SRR5992873
D3_SRR5992873,1855,1857,D3_SRR5992873.1.13,TCONS_00000014,+,acceptor,0.06149,D,PHH,SP14,$\theta_3$,SRR5992873
D3_SRR5992873,1648,1650,D3_SRR5992873.1.14,TCONS_00000004,+,acceptor,0.06134,D,PHH,pSP12,$\theta_3$,SRR5992873
D3_SRR5992873,1086,1088,D3_SRR5992873.1.2,TCONS_00000009,+,acceptor,0.01681,D,PHH,SP18,$\theta_3$,SRR5992873
D3_SRR5992873,1855,1857,D3_SRR5992873.1.2,TCONS_00000009,+,acceptor,0.06149,D,PHH,SP18,$\theta_3$,SRR5992873
D3_SRR5992873,1086,1088,D3_SRR5992873.1.3,TCONS_00000008,+,acceptor,0.01681,D,PHH,SP7,$\theta_3$,SRR5992873
D3_SRR5992873,1855,1857,D3_SRR5992873.1.3,TCONS_00000008,+,acceptor,0.06149,D,PHH,SP7,$\theta_3$,SRR5992873
D3_SRR5992873,1648,1650,D3_SRR5992873.1.4,TCONS_00000047,+,acceptor,0.06134,D,PHH,pSP10,$\theta_3$,SRR5992873
D3_SRR5992873,1648,1650,D3_SRR5992873.1.5,TCONS_00000066,+,acceptor,0.06134,D,PHH,27415_ccs,$\theta_3$,SRR5992873
D3_SRR5992873,1648,1650,D3_SRR5992873.1.6,TCONS_00000065,+,acceptor,0.06134,D,PHH,93050_ccs,$\theta_3$,SRR5992873
D3_SRR5992873,1648,1650,D3_SRR5992873.1.7,TCONS_00000064,+,acceptor,0.06134,D,PHH,125795_ccs,$\theta_3$,SRR5992873
D3_SRR5992873,1855,1857,D3_SRR5992873.1.8,TCONS_00000012,+,acceptor,0.06149,D,PHH,SP1,$\theta_3$,SRR5992873
D3_SRR5992873,1086,1088,D3_SRR5992873.1.9,TCONS_00000015,+,acceptor,0.01681,D,PHH,SP13,$\theta_3$,SRR5992873
D3_SRR5992874,1086,1088,D3_SRR5992874.1.1,TCONS_00000009,+,acceptor,0.01205,D,PHH,SP18,$\theta_3$,SRR5992874
D3_SRR5992874,1855,1857,D3_SRR5992874.1.1,TCONS_00000009,+,acceptor,0.06243,D,PHH,SP18,$\theta_3$,SRR5992874
D3_SRR5992874,1648,1650,D3_SRR5992874.1.10,TCONS_00000004,+,acceptor,0.05451,D,PHH,pSP12,$\theta_3$,SRR5992874
D3_SRR5992874,1086,1088,D3_SRR5992874.1.2,TCONS_00000008,+,acceptor,0.01205,D,PHH,SP7,$\theta_3$,SRR5992874
D3_SRR5992874,1855,1857,D3_SRR5992874.1.2,TCONS_00000008,+,acceptor,0.06243,D,PHH,SP7,$\theta_3$,SRR5992874
D3_SRR5992874,1648,1650,D3_SRR5992874.1.3,TCONS_00000001,+,acceptor,0.05451,D,PHH,pSP9,$\theta_3$,SRR5992874
D3_SRR5992874,1855,1857,D3_SRR5992874.1.4,TCONS_00000012,+,acceptor,0.06243,D,PHH,SP1,$\theta_3$,SRR5992874
D3_SRR5992874,1086,1088,D3_SRR5992874.1.5,TCONS_00000015,+,acceptor,0.01205,D,PHH,SP13,$\theta_3$,SRR5992874
D3_SRR5992874,1855,1857,D3_SRR5992874.1.6,TCONS_00000002,+,acceptor,0.06243,D,PHH,SP6,$\theta_3$,SRR5992874
D3_SRR5992874,1648,1650,D3_SRR5992874.1.7,TCONS_00000013,+,acceptor,0.05451,D,PHH,SP9,$\theta_3$,SRR5992874
D3_SRR5992874,1648,1650,D3_SRR5992874.1.8,TCONS_00000003,+,acceptor,0.05451,D,PHH,SP11,$\theta_3$,SRR5992874
D3_SRR5992874,1855,1857,D3_SRR5992874.1.9,TCONS_00000014,+,acceptor,0.06243,D,PHH,SP14,$\theta_3$,SRR5992874
D3_SRR5992875,1086,1088,D3_SRR5992875.1.1,TCONS_00000062,+,acceptor,0.01502,D,PHH,81196_ccs,$\theta_3$,SRR5992875
D3_SRR5992875,1648,1650,D3_SRR5992875.1.1,TCONS_00000062,+,acceptor,0.06339,D,PHH,81196_ccs,$\theta_3$,SRR5992875
D3_SRR5992875,1855,1857,D3_SRR5992875.1.10,TCONS_00000002,+,acceptor,0.06574,D,PHH,SP6,$\theta_3$,SRR5992875
D3_SRR5992875,1648,1650,D3_SRR5992875.1.11,TCONS_00000013,+,acceptor,0.06339,D,PHH,SP9,$\theta_3$,SRR5992875
D3_SRR5992875,1855,1857,D3_SRR5992875.1.12,TCONS_00000014,+,acceptor,0.06574,D,PHH,SP14,$\theta_3$,SRR5992875
D3_SRR5992875,1648,1650,D3_SRR5992875.1.13,TCONS_00000003,+,acceptor,0.06339,D,PHH,SP11,$\theta_3$,SRR5992875
D3_SRR5992875,1648,1650,D3_SRR5992875.1.14,TCONS_00000004,+,acceptor,0.06339,D,PHH,pSP12,$\theta_3$,SRR5992875
D3_SRR5992875,1086,1088,D3_SRR5992875.1.2,TCONS_00000009,+,acceptor,0.01502,D,PHH,SP18,$\theta_3$,SRR5992875
D3_SRR5992875,1855,1857,D3_SRR5992875.1.2,TCONS_00000009,+,acceptor,0.06574,D,PHH,SP18,$\theta_3$,SRR5992875
D3_SRR5992875,1086,1088,D3_SRR5992875.1.3,TCONS_00000008,+,acceptor,0.01502,D,PHH,SP7,$\theta_3$,SRR5992875
D3_SRR5992875,1855,1857,D3_SRR5992875.1.3,TCONS_00000008,+,acceptor,0.06574,D,PHH,SP7,$\theta_3$,SRR5992875
D3_SRR5992875,1648,1650,D3_SRR5992875.1.4,TCONS_00000001,+,acceptor,0.06339,D,PHH,pSP9,$\theta_3$,SRR5992875
D3_SRR5992875,1648,1650,D3_SRR5992875.1.5,TCONS_00000064,+,acceptor,0.06339,D,PHH,125795_ccs,$\theta_3$,SRR5992875
D3_SRR5992875,1648,1650,D3_SRR5992875.1.6,TCONS_00000066,+,acceptor,0.06339,D,PHH,27415_ccs,$\theta_3$,SRR5992875
D3_SRR5992875,1648,1650,D3_SRR5992875.1.7,TCONS_00000065,+,acceptor,0.06339,D,PHH,93050_ccs,$\theta_3$,SRR5992875
D3_SRR5992875,1855,1857,D3_SRR5992875.1.8,TCONS_00000012,+,acceptor,0.06574,D,PHH,SP1,$\theta_3$,SRR5992875
D3_SRR5992875,1086,1088,D3_SRR5992875.1.9,TCONS_00000015,+,acceptor,0.01502,D,PHH,SP13,$\theta_3$,SRR5992875
D3_SRR5992876,1086,1088,D3_SRR5992876.1.1,TCONS_00000062,+,acceptor,0.01699,D,PHH,81196_ccs,$\theta_3$,SRR5992876
D3_SRR5992876,1648,1650,D3_SRR5992876.1.1,TCONS_00000062,+,acceptor,0.05727,D,PHH,81196_ccs,$\theta_3$,SRR5992876
D3_SRR5992876,1648,1650,D3_SRR5992876.1.10,TCONS_00000013,+,acceptor,0.05727,D,PHH,SP9,$\theta_3$,SRR5992876
D3_SRR5992876,1855,1857,D3_SRR5992876.1.11,TCONS_00000014,+,acceptor,0.05982,D,PHH,SP14,$\theta_3$,SRR5992876
D3_SRR5992876,1648,1650,D3_SRR5992876.1.12,TCONS_00000003,+,acceptor,0.05727,D,PHH,SP11,$\theta_3$,SRR5992876
D3_SRR5992876,1648,1650,D3_SRR5992876.1.13,TCONS_00000004,+,acceptor,0.05727,D,PHH,pSP12,$\theta_3$,SRR5992876
D3_SRR5992876,1086,1088,D3_SRR5992876.1.2,TCONS_00000009,+,acceptor,0.01699,D,PHH,SP18,$\theta_3$,SRR5992876
D3_SRR5992876,1855,1857,D3_SRR5992876.1.2,TCONS_00000009,+,acceptor,0.05982,D,PHH,SP18,$\theta_3$,SRR5992876
D3_SRR5992876,1086,1088,D3_SRR5992876.1.3,TCONS_00000008,+,acceptor,0.01699,D,PHH,SP7,$\theta_3$,SRR5992876
D3_SRR5992876,1855,1857,D3_SRR5992876.1.3,TCONS_00000008,+,acceptor,0.05982,D,PHH,SP7,$\theta_3$,SRR5992876
D3_SRR5992876,1648,1650,D3_SRR5992876.1.4,TCONS_00000065,+,acceptor,0.05727,D,PHH,93050_ccs,$\theta_3$,SRR5992876
D3_SRR5992876,1648,1650,D3_SRR5992876.1.5,TCONS_00000066,+,acceptor,0.05727,D,PHH,27415_ccs,$\theta_3$,SRR5992876
D3_SRR5992876,1648,1650,D3_SRR5992876.1.6,TCONS_00000064,+,acceptor,0.05727,D,PHH,125795_ccs,$\theta_3$,SRR5992876
D3_SRR5992876,1855,1857,D3_SRR5992876.1.7,TCONS_00000012,+,acceptor,0.05982,D,PHH,SP1,$\theta_3$,SRR5992876
D3_SRR5992876,1086,1088,D3_SRR5992876.1.8,TCONS_00000015,+,acceptor,0.01699,D,PHH,SP13,$\theta_3$,SRR5992876
D3_SRR5992876,1855,1857,D3_SRR5992876.1.9,TCONS_00000002,+,acceptor,0.05982,D,PHH,SP6,$\theta_3$,SRR5992876
D3_SRR5992877,1086,1088,D3_SRR5992877.1.1,TCONS_00000062,+,acceptor,0.0169,D,PHH,81196_ccs,$\theta_3$,SRR5992877
D3_SRR5992877,1648,1650,D3_SRR5992877.1.1,TCONS_00000062,+,acceptor,0.05361,D,PHH,81196_ccs,$\theta_3$,SRR5992877
D3_SRR5992877,1855,1857,D3_SRR5992877.1.10,TCONS_00000002,+,acceptor,0.05683,D,PHH,SP6,$\theta_3$,SRR5992877
D3_SRR5992877,1648,1650,D3_SRR5992877.1.11,TCONS_00000003,+,acceptor,0.05361,D,PHH,SP11,$\theta_3$,SRR5992877
D3_SRR5992877,1648,1650,D3_SRR5992877.1.12,TCONS_00000013,+,acceptor,0.05361,D,PHH,SP9,$\theta_3$,SRR5992877
D3_SRR5992877,1855,1857,D3_SRR5992877.1.13,TCONS_00000014,+,acceptor,0.05683,D,PHH,SP14,$\theta_3$,SRR5992877
D3_SRR5992877,1648,1650,D3_SRR5992877.1.14,TCONS_00000004,+,acceptor,0.05361,D,PHH,pSP12,$\theta_3$,SRR5992877
D3_SRR5992877,1086,1088,D3_SRR5992877.1.2,TCONS_00000009,+,acceptor,0.0169,D,PHH,SP18,$\theta_3$,SRR5992877
D3_SRR5992877,1855,1857,D3_SRR5992877.1.2,TCONS_00000009,+,acceptor,0.05683,D,PHH,SP18,$\theta_3$,SRR5992877
D3_SRR5992877,1086,1088,D3_SRR5992877.1.3,TCONS_00000008,+,acceptor,0.0169,D,PHH,SP7,$\theta_3$,SRR5992877
D3_SRR5992877,1855,1857,D3_SRR5992877.1.3,TCONS_00000008,+,acceptor,0.05683,D,PHH,SP7,$\theta_3$,SRR5992877
D3_SRR5992877,1648,1650,D3_SRR5992877.1.4,TCONS_00000066,+,acceptor,0.05361,D,PHH,27415_ccs,$\theta_3$,SRR5992877
D3_SRR5992877,1648,1650,D3_SRR5992877.1.5,TCONS_00000065,+,acceptor,0.05361,D,PHH,93050_ccs,$\theta_3$,SRR5992877
D3_SRR5992877,1648,1650,D3_SRR5992877.1.6,TCONS_00000064,+,acceptor,0.05361,D,PHH,125795_ccs,$\theta_3$,SRR5992877
D3_SRR5992877,1086,1088,D3_SRR5992877.1.8,TCONS_00000015,+,acceptor,0.0169,D,PHH,SP13,$\theta_3$,SRR5992877
D3_SRR5992877,1855,1857,D3_SRR5992877.1.9,TCONS_00000012,+,acceptor,0.05683,D,PHH,SP1,$\theta_3$,SRR5992877
D3_SRR5992878,1086,1088,D3_SRR5992878.1.1,TCONS_00000009,+,acceptor,0.00999,D,PHH,SP18,$\theta_3$,SRR5992878
D3_SRR5992878,1855,1857,D3_SRR5992878.1.1,TCONS_00000009,+,acceptor,0.05528,D,PHH,SP18,$\theta_3$,SRR5992878
D3_SRR5992878,1086,1088,D3_SRR5992878.1.2,TCONS_00000008,+,acceptor,0.00999,D,PHH,SP7,$\theta_3$,SRR5992878
D3_SRR5992878,1855,1857,D3_SRR5992878.1.2,TCONS_00000008,+,acceptor,0.05528,D,PHH,SP7,$\theta_3$,SRR5992878
D3_SRR5992878,1086,1088,D3_SRR5992878.1.3,TCONS_00000015,+,acceptor,0.00999,D,PHH,SP13,$\theta_3$,SRR5992878
D3_SRR5992878,1855,1857,D3_SRR5992878.1.4,TCONS_00000012,+,acceptor,0.05528,D,PHH,SP1,$\theta_3$,SRR5992878
D3_SRR5992878,1855,1857,D3_SRR5992878.1.5,TCONS_00000002,+,acceptor,0.05528,D,PHH,SP6,$\theta_3$,SRR5992878
D3_SRR5992878,1648,1650,D3_SRR5992878.1.6,TCONS_00000003,+,acceptor,0.05086,D,PHH,SP11,$\theta_3$,SRR5992878
D3_SRR5992878,1648,1650,D3_SRR5992878.1.7,TCONS_00000013,+,acceptor,0.05086,D,PHH,SP9,$\theta_3$,SRR5992878
D3_SRR5992878,1855,1857,D3_SRR5992878.1.8,TCONS_00000014,+,acceptor,0.05528,D,PHH,SP14,$\theta_3$,SRR5992878
D3_SRR5992878,1648,1650,D3_SRR5992878.1.9,TCONS_00000004,+,acceptor,0.05086,D,PHH,pSP12,$\theta_3$,SRR5992878
D3_SRR5992879,1086,1088,D3_SRR5992879.1.1,TCONS_00000009,+,acceptor,0.01482,D,PHH,SP18,$\theta_3$,SRR5992879
D3_SRR5992879,1855,1857,D3_SRR5992879.1.1,TCONS_00000009,+,acceptor,0.05637,D,PHH,SP18,$\theta_3$,SRR5992879
D3_SRR5992879,1648,1650,D3_SRR5992879.1.10,TCONS_00000003,+,acceptor,0.06306,D,PHH,SP11,$\theta_3$,SRR5992879
D3_SRR5992879,1648,1650,D3_SRR5992879.1.11,TCONS_00000004,+,acceptor,0.06306,D,PHH,pSP12,$\theta_3$,SRR5992879
D3_SRR5992879,1086,1088,D3_SRR5992879.1.2,TCONS_00000008,+,acceptor,0.01482,D,PHH,SP7,$\theta_3$,SRR5992879
D3_SRR5992879,1855,1857,D3_SRR5992879.1.2,TCONS_00000008,+,acceptor,0.05637,D,PHH,SP7,$\theta_3$,SRR5992879
D3_SRR5992879,1648,1650,D3_SRR5992879.1.3,TCONS_00000047,+,acceptor,0.06306,D,PHH,pSP10,$\theta_3$,SRR5992879
D3_SRR5992879,1086,1088,D3_SRR5992879.1.5,TCONS_00000015,+,acceptor,0.01482,D,PHH,SP13,$\theta_3$,SRR5992879
D3_SRR5992879,1855,1857,D3_SRR5992879.1.6,TCONS_00000012,+,acceptor,0.05637,D,PHH,SP1,$\theta_3$,SRR5992879
D3_SRR5992879,1855,1857,D3_SRR5992879.1.7,TCONS_00000002,+,acceptor,0.05637,D,PHH,SP6,$\theta_3$,SRR5992879
D3_SRR5992879,1648,1650,D3_SRR5992879.1.8,TCONS_00000013,+,acceptor,0.06306,D,PHH,SP9,$\theta_3$,SRR5992879
D3_SRR5992879,1855,1857,D3_SRR5992879.1.9,TCONS_00000014,+,acceptor,0.05637,D,PHH,SP14,$\theta_3$,SRR5992879
D3_SRR5992880,1086,1088,D3_SRR5992880.1.1,TCONS_00000062,+,acceptor,0.02129,D,PHH,81196_ccs,$\theta_3$,SRR5992880
D3_SRR5992880,1648,1650,D3_SRR5992880.1.1,TCONS_00000062,+,acceptor,0.05408,D,PHH,81196_ccs,$\theta_3$,SRR5992880
D3_SRR5992880,1855,1857,D3_SRR5992880.1.10,TCONS_00000002,+,acceptor,0.05005,D,PHH,SP6,$\theta_3$,SRR5992880
D3_SRR5992880,1648,1650,D3_SRR5992880.1.11,TCONS_00000003,+,acceptor,0.05408,D,PHH,SP11,$\theta_3$,SRR5992880
D3_SRR5992880,1855,1857,D3_SRR5992880.1.12,TCONS_00000014,+,acceptor,0.05005,D,PHH,SP14,$\theta_3$,SRR5992880
D3_SRR5992880,1648,1650,D3_SRR5992880.1.13,TCONS_00000013,+,acceptor,0.05408,D,PHH,SP9,$\theta_3$,SRR5992880
D3_SRR5992880,1648,1650,D3_SRR5992880.1.14,TCONS_00000004,+,acceptor,0.05408,D,PHH,pSP12,$\theta_3$,SRR5992880
D3_SRR5992880,1086,1088,D3_SRR5992880.1.2,TCONS_00000009,+,acceptor,0.02129,D,PHH,SP18,$\theta_3$,SRR5992880
D3_SRR5992880,1855,1857,D3_SRR5992880.1.2,TCONS_00000009,+,acceptor,0.05005,D,PHH,SP18,$\theta_3$,SRR5992880
D3_SRR5992880,1086,1088,D3_SRR5992880.1.3,TCONS_00000008,+,acceptor,0.02129,D,PHH,SP7,$\theta_3$,SRR5992880
D3_SRR5992880,1855,1857,D3_SRR5992880.1.3,TCONS_00000008,+,acceptor,0.05005,D,PHH,SP7,$\theta_3$,SRR5992880
D3_SRR5992880,1648,1650,D3_SRR5992880.1.4,TCONS_00000047,+,acceptor,0.05408,D,PHH,pSP10,$\theta_3$,SRR5992880
D3_SRR5992880,2674,2676,D3_SRR5992880.1.4,TCONS_00000047,+,acceptor,0.00242,D,PHH,pSP10,$\theta_3$,SRR5992880
D3_SRR5992880,1648,1650,D3_SRR5992880.1.5,TCONS_00000066,+,acceptor,0.05408,D,PHH,27415_ccs,$\theta_3$,SRR5992880
D3_SRR5992880,1648,1650,D3_SRR5992880.1.6,TCONS_00000065,+,acceptor,0.05408,D,PHH,93050_ccs,$\theta_3$,SRR5992880
D3_SRR5992880,1648,1650,D3_SRR5992880.1.7,TCONS_00000064,+,acceptor,0.05408,D,PHH,125795_ccs,$\theta_3$,SRR5992880
D3_SRR5992880,1086,1088,D3_SRR5992880.1.8,TCONS_00000015,+,acceptor,0.02129,D,PHH,SP13,$\theta_3$,SRR5992880
D3_SRR5992880,1855,1857,D3_SRR5992880.1.9,TCONS_00000012,+,acceptor,0.05005,D,PHH,SP1,$\theta_3$,SRR5992880
D3_SRR5992881,1086,1088,D3_SRR5992881.1.1,TCONS_00000062,+,acceptor,0.00795,D,PHH,81196_ccs,$\theta_3$,SRR5992881
D3_SRR5992881,1648,1650,D3_SRR5992881.1.1,TCONS_00000062,+,acceptor,0.05347,D,PHH,81196_ccs,$\theta_3$,SRR5992881
D3_SRR5992881,1855,1857,D3_SRR5992881.1.10,TCONS_00000002,+,acceptor,0.04154,D,PHH,SP6,$\theta_3$,SRR5992881
